date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-09-14,177.4258,177.6743,175.2271,175.8389,2746271,2746271,-1.2714,-0.718,176.0465,"Sep 14, 15",0.1632826687395597
2015-09-15,176.6419,179.7392,176.0779,179.1943,3092831,3092831,3.3554,1.908,178.7323,"Sep 15, 15",0.1854807072093677
2015-09-16,179.6818,180.9628,178.3722,180.3319,2717753,2717753,1.1376,0.635,179.9738,"Sep 16, 15",0.1930066321552023
2015-09-17,180.1502,182.1769,177.8082,178.2383,3712648,3712648,-2.0935,-1.161,179.9064,"Sep 17, 15",0.17915617815854332
2015-09-18,175.1315,175.3035,172.5982,172.971,6529889,6529889,-5.2673,-2.955,173.7661,"Sep 18, 15",0.14430974314870254
2015-09-21,175.2271,176.2882,173.6975,175.2749,2947153,2947153,2.3039,1.332,174.9692,"Sep 21, 15",0.1595514612242198
2015-09-22,172.9232,173.0284,170.1701,171.8047,4166934,4166934,-3.4701,-1.98,171.2968,"Sep 22, 15",0.1365939500190199
2015-09-23,171.8908,172.254,169.9215,171.5084,2732623,2732623,-0.296348,-0.172,171.0247,"Sep 23, 15",0.134633742950234
2015-09-24,169.8355,170.1366,167.1206,169.1185,3910036,3910036,-2.3899,-1.393,168.4505,"Sep 24, 15",0.11882308188478913
2015-09-25,171.3076,173.1335,170.3134,171.9099,3026501,3026501,2.7914,1.651,171.7046,"Sep 25, 15",0.13728991283925704
2015-09-28,170.6002,170.6002,165.1417,165.3998,3898527,3898527,-6.5101,-3.787,166.3734,"Sep 28, 15",0.09422159006334453
2015-09-29,165.3903,165.6675,160.1134,164.2909,4419120,4419120,-1.1089,-0.67,163.0034,"Sep 29, 15",0.08688553330135781
2015-09-30,166.8911,167.3691,164.5777,166.1072,2931453,2931453,1.8163,1.106,166.0626,"Sep 30, 15",0.0989014769363082
2015-10-01,166.719,168.4111,165.4189,168.2677,3612953,3612953,2.1605,1.301,167.3214,"Oct 1, 15",0.11319451565420169
2015-10-02,164.5586,169.3001,162.3886,169.2141,4469873,4469873,0.946399,0.562,166.1309,"Oct 2, 15",0.11945553478987152
2015-10-05,170.3804,173.0857,169.998,172.7416,3411878,3411878,3.5275,2.085,172.0171,"Oct 5, 15",0.14279212080115117
2015-10-06,172.2636,173.296,171.5658,172.3783,1859061,1859061,-0.363263,-0.21,172.4007,"Oct 6, 15",0.14038866744951456
2015-10-07,173.7931,175.6955,172.5886,174.2042,2594918,2594918,1.8259,1.059,174.1732,"Oct 7, 15",0.1524681209996195
2015-10-08,173.2004,174.4336,171.8334,173.0953,3253394,3253394,-1.1089,-0.637,173,"Oct 8, 15",0.145132064237633
2015-10-09,172.9901,174.2615,170.3612,171.2981,3334864,3334864,-1.7972,-1.038,171.72,"Oct 9, 15",0.1332424788713759
2015-10-12,172.8372,173.2196,171.126,172.2923,3059829,3059829,0.994197,0.58,171.9578,"Oct 12, 15",0.13981972445958693
2015-10-13,171.6613,175.0741,171.5944,172.9997,2918822,2918822,0.707409,0.411,173.6937,"Oct 13, 15",0.14449961133255043
2015-10-14,172.7703,174.1899,171.2503,171.604,3252009,3252009,-1.3957,-0.807,172.2732,"Oct 14, 15",0.13526619585531657
2015-10-15,168.9464,177.5692,168.0191,176.814,5720088,5720088,5.21,3.036,173.7778,"Oct 15, 15",0.16973355605907742
2015-10-16,176.9669,178.4295,175.5425,177.0243,2977469,2977469,0.210309,0.119,177.0712,"Oct 16, 15",0.17112482013793567
2015-10-19,175.3991,178.2861,175.0837,177.5596,2665724,2665724,0.535335,0.302,177.2056,"Oct 19, 15",0.1746661594694275
2015-10-20,177.0434,177.7795,175.8006,177.3397,2736241,2736241,-0.219869,-0.124,176.7838,"Oct 20, 15",0.17321138547541468
2015-10-21,178.0185,178.0185,171.6422,171.7856,3711065,3711065,-5.5541,-3.132,174.0093,"Oct 21, 15",0.13646759175032658
2015-10-22,172.2923,176.0779,172.2636,175.4756,2609637,2609637,3.69,2.148,174.7792,"Oct 22, 15",0.1608792153879231
2015-10-23,177.0051,178.1523,176.3073,177.3302,2935718,2935718,1.8546,1.057,177.2623,"Oct 23, 15",0.17314853712187614
2015-10-26,178.8597,179.7201,178.4008,178.7737,2573727,2573727,1.4435,0.814,178.9658,"Oct 26, 15",0.18269817905165137
2015-10-27,177.8082,178.6016,176.3742,178.1045,1932290,1932290,-0.669171,-0.374,177.7532,"Oct 27, 15",0.17827100871607432
2015-10-28,178.4869,183.0468,177.9707,182.8938,3231934,3231934,4.7893,2.689,181.1176,"Oct 28, 15",0.2099551792005028
2015-10-29,182.5879,183.5057,180.9915,181.5268,3068096,3068096,-1.367,-0.747,181.8517,"Oct 29, 15",0.2009116319071168
2015-10-30,181.4026,181.718,178.9935,179.2421,2791644,2791644,-2.2847,-1.259,180.0265,"Oct 30, 15",0.18579693366190891
2015-11-02,180.026,182.043,179.4094,181.3261,2531476,2531476,2.084,1.163,180.9647,"Nov 2, 15",0.19958387774341332
2015-11-03,180.915,183.4196,180.7238,182.2916,2443204,2443204,0.965517,0.532,182.6712,"Nov 3, 15",0.20597125514777626
2015-11-04,182.5879,184.3947,181.9283,183.2093,2174279,2174279,0.917721,0.503,183.1034,"Nov 4, 15",0.2120424060995982
2015-11-05,184.0601,184.7675,182.5879,183.563,2186265,2186265,0.353706,0.193,183.477,"Nov 5, 15",0.21438234953607985
2015-11-06,187.3677,190.6849,187.2721,190.3981,4270825,4270825,6.8351,3.724,189.4271,"Nov 6, 15",0.2596007475646263
2015-11-09,190.2738,191.096,187.6736,188.0943,2604360,2604360,-2.3039,-1.21,188.7848,"Nov 9, 15",0.24435969105072528
2015-11-10,187.9222,189.49,186.6747,189.098,2149921,2149921,1.0038,0.534,188.2685,"Nov 10, 15",0.25099978499247483
2015-11-11,189.5569,190.1687,188.0656,188.6965,1645959,1645959,-0.401504,-0.212,188.9943,"Nov 11, 15",0.24834361510345163
2015-11-12,187.5494,187.5494,183.7925,184.28,3166928,3166928,-4.4165,-2.341,184.9562,"Nov 12, 15",0.2191257463241983
2015-11-13,184.1462,184.8631,181.6893,182.0048,2483957,2483957,-2.2752,-1.235,182.6897,"Nov 13, 15",0.2040738964325289
2015-11-16,181.6224,183.6969,179.7296,183.6969,4626574,4626574,1.692,0.93,182.7069,"Nov 16, 15",0.21526818054016505
2015-11-17,184.1844,184.4999,181.9379,182.1769,1783839,1783839,-1.52,-0.827,183.0203,"Nov 17, 15",0.20521244397400057
2015-11-18,182.6357,185.5036,182.5975,185.1308,2509231,2509231,2.9539,1.621,184.5406,"Nov 18, 15",0.22475431255478553
2015-11-19,185.2837,185.6566,183.2284,184.5285,1835761,1835761,-0.602252,-0.325,184.6322,"Nov 19, 15",0.22076972694044297
2015-11-20,184.4999,184.9683,182.6931,183.0372,2932129,2932129,-1.4913,-0.808,183.498,"Nov 20, 15",0.21090385855812654
2015-11-23,182.8747,183.0564,180.2172,180.8577,2671721,2671721,-2.1796,-1.191,181.4601,"Nov 23, 15",0.19648512313315578
2015-11-24,179.7392,181.436,178.3435,180.3606,2679373,2679373,-0.497099,-0.275,179.9499,"Nov 24, 15",0.19319650033905036
2015-11-25,180.6665,181.4121,179.8635,180.8194,1495611,1495611,0.45886,0.254,180.8136,"Nov 25, 15",0.19623174503415314
2015-11-27,180.829,182.7696,180.5327,182.0813,1092728,1092728,1.2619,0.698,181.8425,"Nov 27, 15",0.2045799910689182
2015-11-30,182.7336,183.29,181.525,182.2732,3415027,3415027,0.191916,0.105,182.3143,"Nov 30, 15",0.20584952781039648
2015-12-01,183.4243,185.2756,182.2636,185.1989,4141469,4141469,2.9257,1.605,184.185,"Dec 1, 15",0.22520483601541447
2015-12-02,185.4195,185.9375,182.0661,182.5034,1817187,1817187,-2.6954,-1.455,183.4965,"Dec 2, 15",0.2073724426508774
2015-12-03,182.8871,183.8367,177.1989,177.6497,3598980,3598980,-4.8537,-2.66,179.5969,"Dec 3, 15",0.1752622264856193
2015-12-04,178.043,182.8487,177.2181,182.2444,3517235,3517235,4.5947,2.586,181.1826,"Dec 4, 15",0.20565899806493237
2015-12-07,182.254,182.3691,177.4579,177.9279,3499925,3499925,-4.3165,-2.369,178.6623,"Dec 7, 15",0.17710269090187383
2015-12-08,176.4219,176.9495,174.4267,175.4627,2663754,2663754,-2.4652,-1.386,175.5513,"Dec 8, 15",0.16079387393943412
2015-12-09,174.5993,177.314,172.4955,173.3428,3907459,3907459,-2.1199,-1.208,174.0777,"Dec 9, 15",0.14676942923771572
2015-12-10,173.6113,176.4315,172.9591,174.6857,2212337,2212337,1.3429,0.775,174.9693,"Dec 10, 15",0.15565354018159866
2015-12-11,172.3547,172.8056,168.3164,169.3619,3749952,3749952,-5.3237,-3.048,170.2282,"Dec 11, 15",0.1204333228586077
2015-12-14,169.4675,171.3476,165.8512,169.2085,5102368,5102368,-0.153475,-0.091,168.5579,"Dec 14, 15",0.11941848733936448
2015-12-15,171.6833,175.808,171.5586,174.5898,3398685,3398685,5.3813,3.18,174.1421,"Dec 15, 15",0.15501910259166762
2015-12-16,176.5082,179.2612,174.2732,178.6185,3191740,3191740,4.0288,2.308,177.0777,"Dec 16, 15",0.18167143542331682
2015-12-17,179.2612,180.23,175.1653,175.1653,2807871,2807871,-3.4532,-1.933,176.6781,"Dec 17, 15",0.15882638969287005
2015-12-18,173.8128,174.4842,168.2396,168.3356,6740815,6740815,-6.8297,-3.899,170.8594,"Dec 18, 15",0.11364371599159817
2015-12-21,170.2636,170.8871,168.6617,170.5034,2472858,2472858,2.1679,1.288,170.012,"Dec 21, 15",0.127985048707474
2015-12-22,171.6065,173.3267,169.832,172.7097,2312805,2312805,2.2062,1.294,171.8593,"Dec 22, 15",0.1425810826455849
2015-12-23,173.3332,175.5394,173.1029,175.4914,2367940,2367940,2.7818,1.611,174.666,"Dec 23, 15",0.160983742123282
2015-12-24,174.8392,175.7025,174.5993,175.031,1107633,1107633,-0.460429,-0.262,175.1239,"Dec 24, 15",0.15793791244232014
2015-12-28,174.3595,174.5154,172.5082,174.2157,1723330,1723330,-0.815349,-0.466,173.648,"Dec 28, 15",0.15254420058548201
2015-12-29,175.3667,176.6713,175.0601,176.0478,1848921,1848921,1.8321,1.052,176.0536,"Dec 29, 15",0.16466467095579113
2015-12-30,175.808,176.0478,174.4267,174.5898,1514347,1514347,-1.458,-0.828,175.2732,"Dec 30, 15",0.15501910259166762
2015-12-31,173.7744,175.4291,172.6905,172.8823,1773881,1773881,-1.7074,-0.978,173.7622,"Dec 31, 15",0.14372293799513744
2016-01-04,168.6233,169.9663,166.6761,169.9183,3745474,3745474,-2.964,-1.714,168.5347,"Jan 4, 16",0.12411425169111681
2016-01-05,169.5058,170.2636,165.8703,166.9926,4521610,4521610,-2.9257,-1.722,166.9488,"Jan 5, 16",0.10475894348609902
2016-01-06,164.326,165.007,162.2061,162.9159,5539404,5539404,-4.0767,-2.441,163.5421,"Jan 6, 16",0.07778906107867618
2016-01-07,159.8751,162.5898,156.9303,157.9087,5687935,5687935,-5.0072,-3.073,159.5203,"Jan 7, 16",0.04466334783255883
2016-01-08,159.9519,161.5538,156.9591,157.2564,4929788,4929788,-0.652278,-0.413,158.853,"Jan 8, 16",0.04034798141011868
2016-01-11,158.2732,159.6737,156.6809,158.9735,4386469,4386469,1.717,1.092,158.1192,"Jan 11, 16",0.05170765592180344
2016-01-12,160.0862,161.3236,156.6425,158.9543,4441260,4441260,-0.019184,-0.012,158.5684,"Jan 12, 16",0.05158063609149391
2016-01-13,159.6737,160.2876,151.4819,152.5082,5252478,5252478,-6.446,-4.055,154.2615,"Jan 13, 16",0.008935712749946177
2016-01-14,153.7648,155.8847,150.3692,154.8104,4272470,4272470,2.3022,1.51,154.1326,"Jan 14, 16",0.024166184277988112
2016-01-15,150.3116,151.549,147.5394,149.266,6237182,6237182,-5.5444,-3.581,149.2541,"Jan 15, 16",-0.012513437970329012
2016-01-19,151.1365,152.2876,148.9541,150.4267,5860559,5860559,1.1607,0.778,150.3707,"Jan 19, 16",-0.004834692291153187
2016-01-20,147.8176,151.9135,145.4675,147.4819,9369148,9369148,-2.9448,-1.958,147.9635,"Jan 20, 16",-0.02431635876486448
2016-01-21,147.6929,148.8344,145.314,145.4675,5738849,5738849,-2.0144,-1.366,147.2575,"Jan 21, 16",-0.0376428559614971
2016-01-22,148.278,150.5898,147.5874,150.4651,5583770,5583770,4.9976,3.436,149.7117,"Jan 22, 16",-0.004580652630534325
2016-01-25,150.0238,150.1485,144.9591,144.9591,5051693,5051693,-5.506,-3.659,146.5053,"Jan 25, 16",-0.04100623521823259
2016-01-26,145.2373,149.7361,145.0262,148.1533,5237676,5237676,3.1942,2.204,148.243,"Jan 26, 16",-0.019874634073731023
2016-01-27,147.3284,151.9711,146.9447,147.4531,5153084,5153084,-0.700239,-0.473,148.8709,"Jan 27, 16",-0.024506888510328582
2016-01-28,148.6905,151.6066,146.3116,150.6569,4292910,4292910,3.2038,2.173,149.554,"Jan 28, 16",-0.0033117774506722557
2016-01-29,152.1725,155.0022,151.3476,154.9735,4887892,4887892,4.3165,2.865,153.4797,"Jan 29, 16",0.0252451912740023
2016-02-01,153.8704,154.4363,151.9903,153.1413,2963524,2963524,-1.8321,-1.182,153.2464,"Feb 1, 16",0.013124059342076987
2016-02-02,150.5994,150.5994,144.0334,145.5154,6316219,6316219,-7.6259,-4.98,146.273,"Feb 2, 16",-0.03732596794733969
2016-02-03,146.2828,147.5682,141.0166,146.4555,5893224,5893224,0.940045,0.646,144.4568,"Feb 3, 16",-0.03110662719349022
2016-02-04,146.091,151.5106,145.8128,150.1102,4573051,4573051,3.6547,2.495,149.5795,"Feb 4, 16",-0.006928534806410578
2016-02-05,151.1461,153.1893,149.3428,150.091,4596102,4596102,-0.019183,-0.013,150.5657,"Feb 5, 16",-0.007055554636719916
2016-02-08,147.5586,147.5586,139.3284,143.1653,8680044,8680044,-6.9257,-4.614,142.1629,"Feb 8, 16",-0.05287332748953904
2016-02-09,139.5874,143.8368,139.1845,142.2061,6919394,6919394,-0.959231,-0.67,141.9924,"Feb 9, 16",-0.059219026512081815
2016-02-10,143.8847,147.127,141.2085,141.2277,7609581,7609581,-0.978416,-0.688,143.4019,"Feb 10, 16",-0.06569174536493393
2016-02-11,137.5634,138.5226,133.3812,134.9543,10252167,10252167,-6.2734,-4.442,135.9106,"Feb 11, 16",-0.1071941517953129
2016-02-12,137.8896,140.537,137.8416,140.1725,9009284,9009284,5.2182,3.867,139.2673,"Feb 12, 16",-0.07267254353902376
2016-02-16,143.5011,144.3452,141.4387,142.9447,10198018,10198018,2.7722,1.978,142.7926,"Feb 16, 16",-0.054332732414865206
2016-02-17,144.6521,145.6785,144.1821,144.7864,5578840,5578840,1.8417,1.288,144.8308,"Feb 17, 16",-0.042148752129401536
2016-02-18,145.0838,145.8032,141.362,141.7073,5895488,5895488,-3.0791,-2.127,142.3862,"Feb 18, 16",-0.06251889585366253
2016-02-19,141.0071,141.7073,139.5011,140.9207,5257315,5257315,-0.78657,-0.555,140.8046,"Feb 19, 16",-0.06772273952665259
2016-02-22,143.1174,143.8752,142.1869,142.7241,4287935,4287935,1.8034,1.28,142.8721,"Feb 22, 16",-0.05579213734019156
2016-02-23,141.9663,142.0142,138.1773,139.0023,4249590,4249590,-3.7218,-2.608,139.2297,"Feb 23, 16",-0.08041413757173814
2016-02-24,137.2469,139.7025,134.5418,139.6258,5714714,5714714,0.6235,0.449,137.3847,"Feb 24, 16",-0.07628930089476209
2016-02-25,140.0478,142.9879,139.3092,142.2061,4299645,4299645,2.5803,1.848,141.3502,"Feb 25, 16",-0.059219026512081815
2016-02-26,143.6162,145.7744,142.9352,144.1246,5924462,5924462,1.9185,1.349,144.2339,"Feb 26, 16",-0.04652696690538023
2016-02-29,144.2691,144.7893,142.8914,144.0571,5506409,5506409,-0.067455,-0.047,143.8531,"Feb 29, 16",-0.04697352099631184
2016-03-01,145.4251,149.1053,145.165,148.9897,6490380,6490380,4.9326,3.424,147.637,"Mar 1, 16",-0.014341332715875824
2016-03-02,149.086,149.7219,147.8336,148.5562,5047517,5047517,-0.433529,-0.291,148.8567,"Mar 2, 16",-0.017209202322081334
2016-03-03,148.3635,149.9627,147.7469,149.6448,3615826,3615826,1.0886,0.733,149.1746,"Mar 3, 16",-0.010007442568182163
2016-03-04,150.6468,153.036,149.6063,151.0996,5256715,5256715,1.4547,0.972,151.3601,"Mar 4, 16",-0.0003830441757768513
2016-03-07,150.2903,150.6468,148.7585,149.6641,2771943,2771943,-1.4355,-0.95,149.671,"Mar 7, 16",-0.009879761176256609
2016-03-08,148.3635,148.5851,145.955,146.0513,3830392,3830392,-3.6127,-2.414,146.8284,"Mar 8, 16",-0.03378065924615055
2016-03-09,146.5427,146.9184,143.7199,144.4232,3250915,3250915,-1.6281,-1.115,144.7711,"Mar 9, 16",-0.04455154391942173
2016-03-10,144.9049,147.9781,143.3924,145.4926,4631750,4631750,1.0694,0.74,145.4366,"Mar 10, 16",-0.037476803995832086
2016-03-11,147.6698,148.5176,146.7932,148.3057,4058665,4058665,2.8131,1.934,147.9264,"Mar 11, 16",-0.0188664141706498
2016-03-14,148.0359,148.7946,146.5619,147.8722,3317896,3317896,-0.433529,-0.292,147.8536,"Mar 14, 16",-0.02173428377685531
2016-03-15,147.0629,147.1496,145.3776,146.4656,3732326,3732326,-1.4066,-0.951,146.2858,"Mar 15, 16",-0.031039809470254563
2016-03-16,145.3962,147.2556,144.2305,145.0301,4310259,4310259,-1.4355,-0.98,145.586,"Mar 16, 16",-0.04053652647073413
2016-03-17,144.8856,148.3404,143.3057,147.3134,4431729,4431729,2.2833,1.574,146.6188,"Mar 17, 16",-0.025431090088153068
2016-03-18,148.2768,152.3905,148.2383,151.8317,7413219,7413219,4.5183,3.067,150.9813,"Mar 18, 16",0.004460248416386969
2016-03-21,151.4849,153.0842,150.0494,150.5697,4410159,4410159,-1.2621,-0.831,150.9568,"Mar 21, 16",-0.003888659179994292
2016-03-22,149.8086,149.8953,147.7469,148.5562,3521484,3521484,-2.0135,-1.337,148.6717,"Mar 22, 16",-0.017209202322081334
2016-03-23,148.6043,149.8568,147.9685,148.4406,3633368,3633368,-0.115608,-0.078,148.8467,"Mar 23, 16",-0.01797396755040279
2016-03-24,146.8221,147.4386,144.6351,147.4001,3693406,3693406,-1.0405,-0.701,146.143,"Mar 24, 16",-0.02485751616691193
2016-03-28,147.535,148.9801,146.8028,148.2094,2308573,2308573,0.809254,0.549,148.1126,"Mar 28, 16",-0.019503498007045702
2016-03-29,147.2749,149.6641,145.955,149.3558,2919470,2919470,1.1464,0.774,148.1784,"Mar 29, 16",-0.011919355638985898
2016-03-30,150.4155,152.2388,149.2228,150.772,3130594,3130594,1.4162,0.948,150.5953,"Mar 30, 16",-0.002550320030431884
2016-03-31,150.4637,151.7161,150.3481,151.2344,2927346,2927346,0.462432,0.307,151.2607,"Mar 31, 16",0.0005087408828539428
2016-04-01,150.7335,154.1535,149.4088,153.9705,3373383,3373383,2.7361,1.809,152.9577,"Apr 1, 16",0.01860972826356607
2016-04-04,154.115,154.1439,151.6294,151.9955,2478645,2478645,-1.975,-1.283,152.4532,"Apr 4, 16",0.005543886343714297
2016-04-05,150.7142,150.8009,148.8934,149.6641,2822667,2822667,-2.3314,-1.534,150.0927,"Apr 5, 16",-0.009879761176256609
2016-04-06,149.5774,150.5504,148.2864,149.5099,2927406,2927406,-0.154144,-0.103,149.465,"Apr 6, 16",-0.010899889188429362
2016-04-07,148.0263,148.3924,143.903,144.9049,4786805,4786805,-4.6051,-3.08,145.5998,"Apr 7, 16",-0.04136480161421035
2016-04-08,146.5041,147.2749,144.5195,144.7797,3122203,3122203,-0.12524,-0.086,145.8023,"Apr 8, 16",-0.04219307675768657
2016-04-11,145.6467,148.2672,144.9049,146.6294,3464286,3464286,1.8497,1.278,146.8155,"Apr 11, 16",-0.029956171542927047
2016-04-12,147.0822,149.4136,145.7623,148.6622,2732861,2732861,2.0328,1.386,148.097,"Apr 12, 16",-0.01650794700891445
2016-04-13,150.8009,154.1343,150.6564,153.9994,5151130,5151130,5.3372,3.59,153.2951,"Apr 13, 16",0.018800919570646574
2016-04-14,153.6911,156.3337,153.325,155.0206,3067064,3067064,1.0212,0.663,155.153,"Apr 14, 16",0.02555678679523016
2016-04-15,155.3289,155.8586,152.4098,152.7181,3467926,3467926,-2.3025,-1.485,153.5267,"Apr 15, 16",0.010324330582339572
2016-04-18,151.8414,154.1439,151.3982,153.1998,3031476,3031476,0.481698,0.315,152.9522,"Apr 18, 16",0.013511072887551141
2016-04-19,151.9762,157.7085,151.2537,156.6969,5832226,5832226,3.4971,2.283,155.7274,"Apr 19, 16",0.03664654416750741
2016-04-20,156.0707,161.3212,156.0129,160.8684,4802171,4802171,4.1715,2.662,159.0523,"Apr 20, 16",0.06424358698708307
2016-04-21,160.4542,162.7181,158.9705,159.2692,4165144,4165144,-1.5992,-0.994,160.2679,"Apr 21, 16",0.0536638936208922
2016-04-22,159.722,161.3598,159.5967,160.6468,2680296,2680296,1.3777,0.865,160.4585,"Apr 22, 16",0.06277756644559492
2016-04-25,159.9243,161.2634,158.0553,159.0476,2472984,2472984,-1.5992,-0.996,158.9125,"Apr 25, 16",0.052197873079403864
2016-04-26,159.327,159.9243,158.2094,159.7701,2251595,2251595,0.722548,0.454,159.2293,"Apr 26, 16",0.05697765575641311
2016-04-27,159.7605,162.4821,158.8935,160.8106,3323594,3323594,1.0405,0.651,160.9836,"Apr 27, 16",0.06386120437292225
2016-04-28,159.2981,161.196,158.0071,158.2769,2528028,2528028,-2.5337,-1.576,159.6004,"Apr 28, 16",0.047099217703388936
2016-04-29,157.8048,158.6526,156.6102,158.1035,2890849,2890849,-0.173412,-0.11,157.6472,"Apr 29, 16",0.04595206986090666
2016-05-02,159.038,161.0707,157.9879,160.0977,1998361,1998361,1.9942,1.261,160.0717,"May 2, 16",0.05914493161106796
2016-05-03,157.6699,158.1035,155.4638,157.169,2776969,2776969,-2.9287,-1.829,156.6996,"May 3, 16",0.03976977655756421
2016-05-04,155.3,156.6478,153.2672,154.2113,3203857,3203857,-2.9576,-1.882,154.3377,"May 4, 16",0.020202768635363747
2016-05-05,154.8953,154.9339,152.6988,153.6911,2366854,2366854,-0.520234,-0.337,153.7514,"May 5, 16",0.016761325107917283
2016-05-06,152.4001,154.3077,151.2633,153.036,2306976,2306976,-0.655112,-0.426,152.6284,"May 6, 16",0.012427434960223624
2016-05-09,152.4098,153.9994,151.0514,151.745,2097854,2097854,-1.291,-0.844,152.0981,"May 9, 16",0.0038866744951458294
2016-05-10,152.8626,155.589,152.5928,155.5119,2379590,2379590,3.7669,2.482,154.8602,"May 10, 16",0.028807039015596305
2016-05-11,155.4541,156.5813,153.4502,153.5851,2096918,2096918,-1.9268,-1.239,154.9791,"May 11, 16",0.01606006979475059
2016-05-12,154.4522,155.5601,151.5523,152.2845,2448136,2448136,-1.3006,-0.847,152.7934,"May 12, 16",0.007455799414518033
2016-05-13,152.1015,153.8693,149.5774,149.6545,2550093,2550093,-2.6301,-1.727,151.2444,"May 13, 16",-0.009943271091411182
2016-05-16,149.6545,151.1574,148.9415,149.693,3177707,3177707,0.038535,0.026,150.0596,"May 16, 16",-0.009688569869176104
2016-05-17,149.0764,151.3597,148.1419,148.9897,2701459,2701459,-0.703282,-0.47,149.7084,"May 17, 16",-0.014341332715875824
2016-05-18,149.1439,154.1439,148.9897,154.0861,3653260,3653260,5.0964,3.421,152.7215,"May 18, 16",0.019374493491887527
2016-05-19,152.8722,154.0956,148.8645,149.0379,4711959,4711959,-5.0482,-3.276,150.0355,"May 19, 16",-0.014022460016869763
2016-05-20,150.0591,150.6853,148.2884,148.8548,3247841,3247841,-0.183047,-0.123,149.3883,"May 20, 16",-0.015233779336122834
2016-05-23,148.7874,150.377,148.1131,149.7604,2767609,2767609,0.905595,0.608,149.3418,"May 23, 16",-0.009242677339860707
2016-05-24,150.9358,152.747,150.7142,151.8221,3039543,3039543,2.0617,1.377,151.9938,"May 24, 16",0.004396738501232206
2016-05-25,152.2749,156.3501,152.246,155.3481,3260320,3260320,3.526,2.322,155.3826,"May 25, 16",0.027723401088268786
2016-05-26,155.2614,155.4288,153.3443,153.3443,2576124,2576124,-2.0039,-1.29,153.9859,"May 26, 16",0.014467029422952915
2016-05-27,153.5181,155.1626,153.1534,154.321,2157794,2157794,0.976763,0.637,154.3044,"May 27, 16",0.020928501728329718
2016-05-31,155.1626,156.3718,153.373,154.2727,2916146,2916146,-0.048368,-0.031,154.6075,"May 31, 16",0.02060896746770744
2016-06-01,152.7443,155.3077,150.9063,154.7467,2581557,2581557,0.474,0.307,153.8109,"Jun 1, 16",0.023744769528471994
2016-06-02,154.9111,155.0949,153.2883,154.0792,2257052,2257052,-0.66747,-0.431,153.9794,"Jun 2, 16",0.019328845740370058
2016-06-03,150.7709,151.4287,148.8362,150.5871,4329320,4329320,-3.4921,-2.266,150.1679,"Jun 3, 16",-0.0037735474587764846
2016-06-06,151.1481,152.7529,150.6838,151.9317,2540381,2540381,1.3446,0.893,152.109,"Jun 6, 16",0.00512181003258196
2016-06-07,152.0671,152.3283,150.1034,150.1034,2489706,2489706,-1.8283,-1.203,150.9071,"Jun 7, 16",-0.0069735209963118295
2016-06-08,150.1324,151.4674,148.8845,149.5907,2426771,2426771,-0.512694,-0.342,149.7604,"Jun 8, 16",-0.010365347402543709
2016-06-09,148.7685,149.2521,147.4829,148.1687,2712162,2712162,-1.422,-0.951,147.9926,"Jun 9, 16",-0.019772753584836992
2016-06-10,146.4081,146.7079,144.6862,144.9958,4335725,4335725,-3.1729,-2.141,145.4274,"Jun 10, 16",-0.04076344210508904
2016-06-13,144.1349,146.3752,143.7382,143.7769,3385841,3385841,-1.2189,-0.841,144.7844,"Jun 13, 16",-0.048827216644890176
2016-06-14,143.3803,144.1832,140.7008,141.4166,5069610,5069610,-2.3603,-1.642,142.1633,"Jun 14, 16",-0.0644420554719416
2016-06-15,142.3549,143.8447,141.1361,141.3876,2981372,2981372,-0.029017,-0.021,142.4742,"Jun 15, 16",-0.06463390834063812
2016-06-16,140.2655,142.1905,138.8435,141.8422,3499194,3499194,0.454652,0.322,140.6335,"Jun 16, 16",-0.06162644923341553
2016-06-17,141.8422,143.39,140.7104,140.8846,4296532,4296532,-0.957676,-0.675,141.4987,"Jun 17, 16",-0.06796156327009902
2016-06-20,143.6512,145.5859,142.7612,142.9257,3338934,3338934,2.0411,1.449,143.9166,"Jun 20, 16",-0.0544584291219423
2016-06-21,143.6512,143.9704,142.3162,143.5061,2424787,2424787,0.580408,0.406,143.23,"Jun 21, 16",-0.05061872550154637
2016-06-22,143.1772,145.2183,143.1578,143.3029,2487606,2487606,-0.203143,-0.142,144.0471,"Jun 22, 16",-0.05196301870565473
2016-06-23,145.6439,147.8108,145.2376,147.6754,2940458,2940458,4.3724,3.051,146.9835,"Jun 23, 16",-0.0230362370375271
2016-06-24,138.3598,141.6391,136.3187,137.228,9442225,9442225,-10.4474,-7.075,138.3385,"Jun 24, 16",-0.09215222532788642
2016-06-27,135.4964,136.6186,133.6875,134.9547,7397164,7397164,-2.2733,-1.657,134.9768,"Jun 27, 16",-0.10719150554884803
2016-06-28,137.5666,137.9583,135.2546,137.76,5041530,5041530,2.8053,2.079,136.7537,"Jun 28, 16",-0.08863271752972898
2016-06-29,138.9112,140.7975,138.2632,140.7491,3804113,3804113,2.9891,2.17,139.7487,"Jun 29, 16",-0.06885797926004333
2016-06-30,141.8809,144.0188,140.6234,143.7286,4528624,4528624,2.9794,2.117,142.7369,"Jun 30, 16",-0.04914675090551245
2016-07-01,143.6415,145.7794,143.2352,143.4093,3096778,3096778,-0.319225,-0.222,144.1426,"Jul 1, 16",-0.051259117146023166
